nofinesset;nofinessej;rs;rslongue;complrs;numvoie;compvoie;typvoie;voie;lieuditbp;departement;libdepartement;cp;commune;telephone;telecopie;dateouv;dateautor;datemaj;wgs84;lat;lng
750035883;750035875;SELARL PHARMACIE MEGHARBI;;PHARMACIE MEGHARBI;114;;BOULEVARD;DE CHARONNE;;75;PARIS;75020;PARIS;143702474;143482089;2010-10-18;1945-11-16;2011-07-21;48.8575505, 2.3921652;48.8575505;2.3921652
750035966;750035941;PHARMACIE GROSICKI;;;25;;RUE;FREDERICK LEMAITRE;;75;PARIS;75020;PARIS;143660478;143583570;1987-08-31;1942-12-30;2009-01-09;48.87442022, 2.39283413;48.874420220000005;2.3928341300000002
750035552;750035545;PHARMACIE ALEXANDRE DUMAS;;;6;;RUE;DE BAGNOLET;;75;PARIS;75020;PARIS;143702428;143702428;2007-07-01;1943-05-24;2008-12-02;48.8566263, 2.3952302;48.8566263;2.3952302
750035586;750035560;SELAS PHARMACIE MONTE CRISTO;;PHARMACIE MONTE CRISTO;30;;RUE;DE BAGNOLET;;75;PARIS;75020;PARIS;143703224;143709426;2010-07-01;1942-12-07;2011-07-21;48.8567988, 2.3973058;48.8567988;2.3973058
750036006;750035990;PHARMACIE SAINT FARGEAU;;;112;;AVENUE;GAMBETTA;;75;PARIS;75020;PARIS;140316015;140311698;2008-04-01;1942-12-07;2008-12-29;48.8662352, 2.3996224;48.8662352;2.3996224
750035602;750035594;PHARMACIE GARCIA;;;95;;RUE;DE BAGNOLET;;75;PARIS;75020;PARIS;143705215;143705227;2001-01-30;1942-12-02;2009-07-16;48.8589684, 2.4016789;48.8589684;2.4016789
750036550;750036543;PHARMACIE MAMANE;;;119;;RUE;DES PYRENEES;;75;PARIS;75020;PARIS;143701859;;1984-11-08;1942-12-05;2009-07-16;48.8569211, 2.4043269;48.8569211;2.4043269
750035636;750035610;PHARMACIE BELGRAND TENON;;PHARMACIE BELGRAND TENON;15;;RUE;BELGRAND;;75;PARIS;75020;PARIS;140316633;140309802;2013-04-01;1942-12-04;2013-04-04;48.8647612, 2.4044154;48.8647612;2.4044154
750036501;750036493;PHARMACIE KOURY;;;1;;RUE;DES PYRENEES;;75;PARIS;75020;PARIS;143723243;143723243;1985-01-21;1942-12-05;2010-08-25;48.8529115, 2.4059528;48.8529115;2.4059528
750036634;750036626;PHARM MASLIAH;;;299;;RUE;DES PYRENEES;;75;PARIS;75020;PARIS;146364055;146360785;1990-02-13;1943-04-28;2010-08-25;48.8514871, 2.4062808;48.8514871;2.4062808
750035503;750035495;PHARM DELARBRE;;;100;;RUE;D AVRON;;75;PARIS;75020;PARIS;143720859;143720859;1978-08-17;1942-12-05;2010-08-25;48.85277599, 2.40650743;48.852775990000005;2.40650743
750035800;750035792;SELARL PHARMACIE ROBIN;;;38;;RUE;DU CAPITAINE FERBER;;75;PARIS;75020;PARIS;143605283;140305283;2011-10-01;1943-03-24;2011-10-24;48.8667312, 2.406945;48.8667312;2.406945
750035651;750035644;SELARL PHARMACIE BANNIER;;;47;;RUE;BELGRAND;;75;PARIS;75020;PARIS;140317887;;2012-01-01;1942-12-07;2012-04-04;48.8646193, 2.4080598;48.8646193;2.4080598
750036485;750036477;SELARL PHIE DE LA PORTE DE MONTREUIL;SELARL PHARMACIE DE LA PORTE DE MONTREUIL;PHIE DE LA PORTE DE MONTREUIL;2;;AVENUE;DE LA PORTE MONTREUIL;;75;PARIS;75020;PARIS;143738104;143730058;2012-07-02;1943-06-30;2012-07-17;48.85356992, 2.41106451;48.85356992;2.4110645099999997
750023707;750023681;SELAS PHARMACIE CENTRALE D ALESIA;;PHARMACIE CENTRALE D ALESIA;137;;RUE;D ALESIA;;75;PARIS;75014;PARIS;145421324;145432309;2011-03-01;1948-07-16;2012-03-20;48.82965636, 2.32163597;48.82965636000001;2.32163597
750024432;750024424;PHARMACIE MONTPARNASSE BIENVENUE;;;43;;AVENUE;DU MAINE;;75;PARIS;75014;PARIS;143209509;143354923;2002-06-27;1942-11-10;2009-07-10;48.8408073, 2.3218471;48.8408073;2.3218471
750024382;750024374;PHARMACIE OUAZANA;;;24;;AVENUE;JEAN MOULIN;;75;PARIS;75014;PARIS;145420337;145422219;2006-01-30;1944-01-17;2009-07-10;48.8259048, 2.3223627;48.8259048;2.3223627
750024804;750024796;PHARMACIE DU DOME;;;206;;BOULEVARD;RASPAIL;;75;PARIS;75014;PARIS;143206473;143206473;2009-06-15;1942-11-18;2009-08-12;48.8415374, 2.3294739;48.8415374;2.3294739
750024606;750024580;PHARMACIE DE MONTBRUN;;;1;;RUE;MONTBRUN;;75;PARIS;75014;PARIS;143275318;140476632;1985-02-05;1942-11-10;2009-07-10;48.8288792, 2.3300642;48.8288792;2.3300642
750025751;750025744;PHARMACIE CATANESE;;;240;;RUE;DE LA CROIX NIVERT;;75;PARIS;75015;PARIS;148284798;148281146;2009-11-12;1942-11-08;2010-08-25;48.8349999, 2.2897341;48.8349999;2.2897341
750026023;750026015;PHARMACIE FELIX FAURE;;;19;;AVENUE;FELIX FAURE;;75;PARIS;75015;PARIS;145577237;145579535;2008-09-01;1943-04-28;2008-09-29;48.8420925, 2.2906251;48.8420925;2.2906251
750025801;750025793;PHARMACIE DESNOUETTES;;PHARMACIE DESNOUETTES;1;;RUE;DESNOUETTES;;75;PARIS;75015;PARIS;148283128;148283128;2013-08-01;1943-05-11;2013-08-02;48.8360521, 2.2929768;48.8360521;2.2929768
750025934;750025926;PHARMACIE BEAUGRENELLE;;;36;B;RUE;DES ENTREPRENEURS;;75;PARIS;75015;PARIS;145781571;145756281;1989-03-31;1942-10-29;2009-07-10;48.8436313, 2.2930795;48.8436313;2.2930795
750025553;750025546;GRANDE PHARMACIE DU COMMERCE;;;89;;RUE;DU COMMERCE;;75;PARIS;75015;PARIS;148284350;140431890;2008-05-15;1942-09-30;2009-01-30;48.8442222, 2.2935652;48.8442222;2.2935652
750025173;750025165;PHARMACIE JACQUEMINET;;;2;;PL;ADOLPHE CHERIOUX;;75;PARIS;75015;PARIS;148284260;148285760;1996-08-20;1942-12-03;2010-08-25;48.8405725, 2.3000063;48.8405725;2.3000063
750025785;750025777;SELARL PHARMACIE VILLA CROIX NIVERT;;PHARMACIE VILLA CROIX NIVERT;14;;;VILLA CROIX NIVERT;15 RUE AMIRAL ROUSSIN;75;PARIS;75015;PARIS;145672141;145672141;2011-08-01;1943-06-24;2011-09-21;48.8456956, 2.300052;48.8456956;2.300052
750025322;750025314;PHARM PLACE CAMBRONNE;;;6;;PL;CAMBRONNE;;75;PARIS;75015;PARIS;145671286;;1990-09-03;1943-07-16;2009-07-10;48.84765565, 2.30209172;48.84765565;2.3020917199999995
750026437;750026411;GRANDE PHARMACIE LECOURBE;;;112;;RUE;LECOURBE;;75;PARIS;75015;PARIS;147340552;147341566;2007-10-15;1943-11-05;2009-01-12;48.8427566, 2.3028335;48.8427566;2.3028335
750026403;750026395;PHARMACIE DELATTRE;;;95;;RUE;LECOURBE;;75;PARIS;75015;PARIS;147832713;147832313;2008-08-01;1942-11-08;2010-08-25;48.8428348, 2.3037764;48.8428348;2.3037764
750027401;750027393;SELAS PHARMACIE DU PHARE;;;57;;RUE;DE VOUILLE;;75;PARIS;75015;PARIS;148284742;148284060;2011-12-11;1943-05-11;2012-04-04;48.8335885, 2.3094645;48.8335885;2.3094645
750026833;750026825;PHARMACIE NECKER PASTEUR;;PHARMACIE NECKER PASTEUR;47;;BOULEVARD;PASTEUR;;75;PARIS;75015;PARIS;147836927;;2013-06-24;1942-12-21;2013-07-17;48.8422471, 2.3135585;48.8422471;2.3135585
750026767;750026742;SELARL PHARMACIE NECKER;;PHARMACIE NECKER;38;;BOULEVARD;DU MONTPARNASSE;;75;PARIS;75015;PARIS;142223115;;2010-07-01;1942-10-29;2011-07-21;48.84525508, 2.31971584;48.845255079999994;2.31971584
750029373;750029365;SELAS PHARMACIE BRAITMAN;;PHARMACIE BRAITMAN;1;;PL;VICTOR HUGO;;75;PARIS;75016;PARIS;145007196;145012450;2012-12-17;1943-06-30;2013-01-17;48.869731, 2.285664;48.869731;2.285664
750028383;750028375;PHARMACIE DU POINT DU JOUR;;;182;;AVENUE;DE VERSAILLES;;75;PARIS;75016;PARIS;142884818;142884818;1988-06-01;1942-11-17;2009-03-23;48.8396083, 2.2622127;48.8396083;2.2622127
750027666;750027641;GRANDE PHARMACIE JOUVENET;;;49;;RUE;CHARDON LAGACHE;;75;PARIS;75016;PARIS;142883761;142883761;2009-05-01;1942-11-17;2009-04-27;48.8431038, 2.2650017;48.8431038;2.2650017
750027716;750027690;SARL PHARMACIE DU DOCTEUR BLANCHE;;PHARMACIE DU DOCTEUR BLANCHE;38;;RUE;DOCTEUR BLANCHE;;75;PARIS;75016;PARIS;146478290;142240637;2010-07-01;1943-05-24;2011-07-21;48.8538108, 2.2652088;48.8538108;2.2652088
750027617;750027591;PHARM TEYBER;;;5;;RUE;BASTIEN LEPAGE;;75;PARIS;75016;PARIS;142881244;;1987-03-02;1942-11-17;2009-04-09;48.8485058, 2.2659341;48.8485058;2.2659341
750028235;750028227;PHARM REMUSAT;;;14;;RUE;DE REMUSAT;;75;PARIS;75016;PARIS;145251850;145253735;1997-08-28;1943-09-03;2007-07-09;48.8481247, 2.271359;48.8481247;2.271359
750028623;750028615;PHARM JOURDIN ALBOU;;;27;;BOULEVARD;JULES SANDEAU;;75;PARIS;75016;PARIS;145041489;;1989-04-27;1943-04-28;2009-04-29;48.8627931, 2.2721791;48.8627931;2.2721791
750028136;750028110;PHARMACIE BOULAINVILLIERS;;;48;;RUE;DE BOULAINVILLIERS;;75;PARIS;75016;PARIS;142882178;142882178;2013-05-01;1942-11-17;2013-05-24;48.8559682, 2.2750029;48.8559682;2.2750029
750029134;750029126;SNC PHARMACIE MABILEAU;;PHARMACIE MABILEAU;143;;RUE;DE LA POMPE;118 BIS AVENUE VICTOR HUGO;75;PARIS;75016;PARIS;147278849;147556773;2013-01-07;1942-11-17;2013-01-18;48.8631878, 2.2765333;48.8631878;2.2765333
750029084;750029076;PHARMACIE DE LA MAIRIE;;;82;;RUE;DE LA POMPE;;75;PARIS;75016;PARIS;145047366;145047333;2008-05-01;1942-11-17;2009-01-23;48.8631878, 2.2765333;48.8631878;2.2765333
750029001;750028995;GRANDE PHARMACIE DOUMER PASSY;;;83;;AVENUE;PAUL DOUMER;;75;PARIS;75016;PARIS;145252054;142882455;2008-09-01;1942-11-17;2009-07-13;48.8589279, 2.2768284;48.8589279;2.2768284
750028086;750028060;PHARM JOUANNE;;;2;;PL;DE PASSY;;75;PARIS;75016;PARIS;142880176;140509610;1988-02-26;1942-11-17;2009-04-29;48.857809, 2.2774307;48.857809;2.2774307
750029357;750029340;PHARM VICTOR HUGO;;;156;;AVENUE;VICTOR HUGO;;75;PARIS;75016;PARIS;147276814;147550104;2001-08-29;1945-09-11;2009-07-13;48.86649013, 2.27786466;48.86649013;2.27786466
750029423;750029415;SELAS PHARMACIE CENTRALE DE PASSY;;PHARMACIE FUCHS MARUANI;38;;RUE;DE PASSY;1 RUE NICOLO;75;PARIS;75016;PARIS;142882168;142307009;2012-08-01;1942-11-17;2012-10-04;48.8579528, 2.2806469;48.8579528;2.2806469
750028466;750028441;SARL PHARMACIE ELALOUF;;;18;;AVENUE;BUGEAUD;;75;PARIS;75016;PARIS;147275477;147554163;2011-12-31;1942-11-17;2012-04-04;48.87025796, 2.28267118;48.87025796;2.2826711799999995
750029183;750029175;PHARMACIE GALERIE ST DIDIER;;;37;;RUE;SAINT DIDIER;GALERIE SAINT DIDIER;75;PARIS;75016;PARIS;147271472;147551080;1997-12-22;1942-11-17;2009-07-13;48.86689782, 2.28408739;48.86689782;2.28408739
750028516;750028490;GRANDE PHARMACIE DURET;;MME GAVEAU KATIA;29;;RUE;DURET;;75;PARIS;75016;PARIS;145001020;145008730;1999-11-02;1943-06-30;2009-04-29;48.87532711, 2.28654027;48.87532711;2.28654027
750028821;750028813;PHARMACIE DE LUBECK;;;31;;RUE;DE LUBECK;;75;PARIS;75016;PARIS;147279714;147556119;2009-04-01;1942-11-17;2009-04-09;48.86482716, 2.29147822;48.86482715999999;2.29147822
750028920;750028912;PHARM DJOLOLIAN;;;55;;AVENUE;MARCEAU;ANGLE 21 RUE BASSANO;75;PARIS;75016;PARIS;147205426;147203326;1989-12-29;1942-11-13;2009-07-13;48.86981696, 2.29797721;48.86981696;2.29797721
750028904;750028896;SELARL PHIE NOUVELLE ANGLO AMERICAINE;;;37;;AVENUE;MARCEAU;;75;PARIS;75016;PARIS;147205737;149520737;2012-06-19;1942-11-17;2012-09-03;48.86832422, 2.29880655;48.86832421999999;2.2988065499999997
750031601;750031593;PHARMACIE LORRAINE;;;50;;AVENUE;WAGRAM;;75;PARIS;75017;PARIS;147633993;143804557;1995-03-28;1943-05-24;2009-07-13;48.878583, 2.298788;48.878583;2.298788
750030504;750030496;SELAS PHARMACIE ABITBOL;;PHARMACIE ABITBOL;1;;RUE;JOUFFROY D ABBANS;;75;PARIS;75017;PARIS;147634899;147632905;2012-12-19;1942-12-04;2013-01-17;48.887141, 2.313621;48.887141;2.313621
750030405;750030397;PHARMACIE DE LA PORTE MAILLOT;;;68;;AVENUE;DE LA GRANDE ARMÉE;;75;PARIS;75017;PARIS;145741731;145740972;2002-10-10;1943-06-01;2009-02-13;48.8771737, 2.2854626;48.8771737;2.2854626
750030272;750030264;PHIE DE LA PLACE ST FERDINAND;;;2;;RUE;DU DEBARCADERE;;75;PARIS;75017;PARIS;145742603;145744600;2008-07-01;1942-11-24;2010-08-25;48.8780284, 2.2876042;48.8780284;2.2876042
750030371;750030363;PHARM 35;;;35;;BOULEVARD;GOUVION ST CYR;;75;PARIS;75017;PARIS;145724752;;2005-07-20;1942-12-05;2006-10-27;48.8830878, 2.287816;48.8830878;2.287816
750029605;750029597;SELARL PHARMACIE GIROT;;PHARMACIE GIROT;45;;RUE;BAYEN;;75;PARIS;75017;PARIS;145742441;145742441;2011-07-11;1943-04-28;2011-10-25;48.8816761, 2.292172;48.8816761;2.292172
750031551;750031544;PHARMACIE DES TROIS AVENUES;;;29;;AVENUE;DES TERNES;;75;PARIS;75017;PARIS;146222812;145723053;2006-02-13;1942-11-24;2009-01-19;48.8783503, 2.2947778;48.8783503;2.2947778
750031023;750031015;PHARMACIE CASSAM RAHEMTOLA;;;36;;AVENUE;NIEL;;75;PARIS;75017;PARIS;147633723;142670660;1988-08-24;1943-06-01;2013-10-24;48.8817183, 2.2959871;48.8817183;2.2959871
750030066;750030041;PHARM DES PLANTES;;;111;;RUE;DE COURCELLES;;75;PARIS;75017;PARIS;147635599;147631001;1989-03-30;1942-12-04;2009-07-13;48.882367, 2.2997296;48.882367;2.2997296
750031387;750031361;PHARMACIE DU 17E;;;80;;RUE;DE PRONY;;75;PARIS;75017;PARIS;147632155;140548761;2007-04-02;1942-11-24;2007-10-10;48.8839221, 2.3006586;48.8839221;2.3006586
750031353;750031346;PHARMACIE DE PRONY;;;53;;RUE;DE PRONY;;75;PARIS;75017;PARIS;147633016;140540104;2009-11-01;1943-06-10;2009-10-06;48.8822691, 2.3040656;48.8822691;2.3040656
750031882;750031874;PHARMACIE STIOUI;;;71;;AVENUE;DE VILLIERS;;75;PARIS;75017;PARIS;147637394;140530114;1996-02-21;1942-12-04;2009-02-23;48.8836629, 2.3048246;48.8836629;2.3048246
750031700;750031692;PHARMACIE DE VILLIERS;;;8;;AVENUE;DE VILLIERS;;75;PARIS;75017;PARIS;147633651;147665044;2009-06-01;1943-05-28;2009-06-17;48.8817165, 2.3153279;48.8817165;2.3153279
750029753;750029746;PHARM GASTINEAU;;;19;;RUE;BROCHANT;99 RUE NOLLET;75;PARIS;75017;PARIS;146272340;146272340;1985-04-16;1943-05-28;2010-08-25;48.8889141, 2.3177662;48.8889141;2.3177662
750029522;750029514;PHARMACIE CHAPTAL;;;78;;BOULEVARD;DES BATIGNOLLES;;75;PARIS;75017;PARIS;143872858;143879174;2013-10-12;1942-11-24;2013-10-24;48.8820618, 2.3192669;48.8820618;2.3192669
750030785;750030777;PHARMACIE DU SQUARE DES BATIGNOLLES;;;70;;RUE;LEGENDRE;;75;PARIS;75017;PARIS;146270727;146270727;1989-02-23;1942-11-24;2009-07-13;48.8876427, 2.3201881;48.8876427;2.3201881
750029886;750029860;PHARMACIE CLICHY LEGENDRE;;;96;;AVENUE;DE CLICHY;132 RUE LEGENDRE;75;PARIS;75017;PARIS;146279091;146279091;2013-07-15;1943-05-24;2013-08-02;48.8893683, 2.3223298;48.8893683;2.3223298
750030553;750030546;PHARM BURBOT;;;25;;RUE;LA CONDAMINE;;75;PARIS;75017;PARIS;143876555;143876555;1989-09-29;1943-06-01;2009-07-13;48.8870247, 2.3231796;48.8870247;2.3231796
750031486;750031460;PHARM DE LA PORTE DE SAINT OUEN;S.E.L.A.R.L. PHARM DE LA PORTE DE ST OUEN CIRIMELE DROGOUL;;133;;AVENUE;DE SAINT OUEN;;75;PARIS;75017;PARIS;146275187;146276205;2005-10-01;1942-11-24;2009-07-13;48.8901483, 2.3264696;48.8901483;2.3264696
750032302;750032294;PHARMACIE CHATEL;;;18;;AVENUE;DE CLICHY;;75;PARIS;75018;PARIS;145221648;145225120;1995-12-13;1943-05-28;2009-06-22;48.8848039, 2.3269945;48.8848039;2.3269945
750033987;750033961;PHARMACIE LES ALIZES;;;78;;AVENUE;DE SAINT OUEN;;75;PARIS;75018;PARIS;146276196;146275001;1992-08-31;1943-05-15;2009-11-09;48.8921233, 2.3273001;48.8921233;2.3273001
750032757;750032740;SELARL PHARMACIE CHARBONNIER;;PHARMACIE CHARBONNIER;2;;PL;JACQUES FROMENT;;75;PARIS;75018;PARIS;146272954;142634318;2012-10-01;1943-05-05;2012-10-04;48.8907912, 2.331265;48.8907912;2.331265
750034233;750034225;PHARMACIE GOMBERT;;;191;;RUE;CHAMPIONNET;31 RUE VAUVENARGUES;75;PARIS;75018;PARIS;146273764;142287259;2013-05-03;1977-12-21;2013-05-28;48.8940686, 2.3325422;48.8940686;2.3325422
750032500;750032492;PHARMACIE DE LA ROTONDE;;;33;;RUE;DAMREMONT;;75;PARIS;75018;PARIS;142525112;142525192;2007-09-01;1943-06-30;2010-08-25;48.8894929, 2.3335629;48.8894929;2.3335629
750032872;750032864;PHARMACIE LEPIC BLANCHE;;;11;;RUE;LEPIC;;75;PARIS;75018;PARIS;146060150;146067088;2007-06-01;1942-12-30;2009-07-15;48.8861887, 2.3342353;48.8861887;2.3342353
750033433;750033425;PHARMACIE DE SEYNES GRANDCHAMP;;;130;;RUE;ORDENER;;75;PARIS;75018;PARIS;146065978;146065510;2013-07-22;1943-05-21;2013-08-02;48.8939071, 2.3343602;48.8939071;2.3343602
750032567;750032542;SARL DARMON AGNES;;PHARMACIE DARMON;64;;RUE;DAMREMONT;;75;PARIS;75018;PARIS;146060489;146061260;2010-10-01;1942-12-31;2011-07-27;48.8908178, 2.3345642;48.8908178;2.3345642
750032104;750032096;PHARMACIE MATHIEU LE MAREC;;;106;;RUE;CAULAINCOURT;;75;PARIS;75018;PARIS;146061556;146066049;2009-04-01;1943-05-11;2009-04-09;48.8897314, 2.3413901;48.8897314;2.3413901
750032450;750032443;SELARL PHARMACIE CASALONGA;;PHARMACIE CASALONGA;23;;RUE;CUSTINE;;75;PARIS;75018;PARIS;146062478;146065057;2011-06-20;1943-01-05;2011-10-25;48.8886029, 2.3469296;48.8886029;2.3469296
750032401;750032393;PHARM DADOUN;;;38;;RUE;DE CLIGNANCOURT;;75;PARIS;75018;PARIS;146062987;146062987;1990-09-05;1942-12-30;2009-01-12;48.8868224, 2.347743;48.8868224;2.347743
750032021;750032013;PHARMACIE MARCADET;;;65;;BOULEVARD;BARBES;;75;PARIS;75018;PARIS;146069630;146061750;2006-04-01;1943-05-24;2009-01-12;48.8902004, 2.349399;48.8902004;2.349399
750031957;750031940;SARL PHARMACIE DU PROGRES;;PHARMACIE OTT CHARON;24;;BOULEVARD;BARBES;;75;PARIS;75018;PARIS;146060758;146060478;2012-10-01;1943-12-31;2012-11-19;48.8853849, 2.34972;48.8853849;2.34972
750032187;750032161;SNC PHARMACIE DES 3 ARRONDISSEMENTS;;PHARMACIE DES 3 ARRONDISSEMENTS;4;;BOULEVARD;DE LA CHAPELLE;1 RUE D AUBERVILLIERS;75;PARIS;75018;PARIS;146079582;;2011-07-01;1942-12-30;2011-07-25;48.8841054, 2.3524169;48.8841054;2.3524169
750034100;750034092;SELAS PHARMACIE DU MARCHE DEJEAN;;PHARMACIE DU MARCHE DEJEAN;23;;RUE;DE SUEZ;;75;PARIS;75018;PARIS;146062918;142580228;2010-11-16;1943-05-21;2011-07-21;48.8875671, 2.3526583;48.8875671;2.3526583
750032856;750032831;SARL PHARMACIE HADJ ALI;;PHARMACIE HADJ ALI;2;;RUE;LEON;;75;PARIS;75018;PARIS;146065408;;2012-09-03;1943-08-24;2012-10-04;48.8875966, 2.3534752;48.8875966;2.3534752
750033367;750033342;PHARMACIE 75;;;75;;RUE;ORDENER;;75;PARIS;75018;PARIS;142518371;142512702;2013-06-07;1942-12-30;2013-10-07;48.8904169, 2.3596324;48.8904169;2.3596324
750032203;750032195;SELARL PHIE CENTRALE DE LA CHAPELLE;;;5;;RUE;DE LA CHAPELLE;;75;PARIS;75018;PARIS;146071484;142051919;2012-01-15;1942-12-31;2012-04-04;48.8908055, 2.3596922;48.8908055;2.3596922
750033623;750033615;SELAS PHARMACIE MARX DORMOY;;PHARMACIE MAX DORMOY;96;;RUE;PHILIPPE DE GIRARD;;75;PARIS;75018;PARIS;146073157;140354583;2010-03-15;1942-12-30;2011-07-21;48.8898491, 2.3603932;48.8898491;2.3603932
750034167;750034142;PHARMACIE DU MARCHE;;;40;;RUE;DE TORCY;;75;PARIS;75018;PARIS;146075207;;1991-08-29;1943-05-15;2009-02-26;48.8913123, 2.3615473;48.8913123;2.3615473
750034183;750034175;PHARMACIE CENTRALE;;;2;;PL;PIERRE MAC ORLAN;;75;PARIS;75018;PARIS;140365492;140365444;2008-06-01;1947-11-07;2009-03-11;48.8954622, 2.3624592;48.8954622;2.3624592
750035172;750035164;PHARMACIE SECRETAN;;;19;;AVENUE;SECRETAN;;75;PARIS;75019;PARIS;142451993;142391005;1981-07-21;1942-12-23;2008-12-01;48.8819094, 2.3719388;48.8819094;2.3719388
750034852;750034845;PHARMACIE DES DEUX RUES;;;100;;AVENUE;JEAN JAURES;;75;PARIS;75019;PARIS;142085679;140180151;2003-05-02;1943-05-24;2007-07-18;48.8842247, 2.3760131;48.8842247;2.3760131
750034886;750034860;PHARM DARLOT;;;112;;AVENUE;JEAN JAURES;;75;PARIS;75019;PARIS;142398134;142399507;1975-04-30;1943-12-23;2010-08-25;48.8842247, 2.3760131;48.8842247;2.3760131
750034522;750034514;PHARM HASSAN;;;7;;RUE;CURIAL;;75;PARIS;75019;PARIS;140354284;140354284;1978-12-07;1978-08-24;2009-05-11;48.8960212, 2.3790103;48.8960212;2.3790103
750034654;750034647;PHARMACIE DE FLANDRE;;;167;;AVENUE;DE FLANDRE;;75;PARIS;75019;PARIS;140366693;140366693;1987-06-29;1942-12-30;2009-05-11;48.8931234, 2.3801748;48.8931234;2.3801748
750035057;750035040;PHARMACIE BOKOBZA;;;98;;RUE;PETIT;;75;PARIS;75019;PARIS;142086908;148033094;1986-05-30;1942-12-30;2009-02-23;48.8847763, 2.3812424;48.8847763;2.3812424
750034985;750034977;PHARM SEBAG;;;26;;RUE;DE MEAUX;;75;PARIS;75019;PARIS;142062447;142064745;1986-03-06;1943-05-19;2009-05-11;48.885646, 2.3816949;48.885646;2.3816949
750018491;750018483;PHARMACIE BOTZARIS;;;72;;RUE;BOTZARIS;;75;PARIS;75019;PARIS;142452995;142453231;1997-01-13;1943-02-12;2009-05-11;48.8794528, 2.3873421;48.8794528;2.3873421
750034704;750034696;PHARMACIE DALOY;;;15;;RUE;HENRI RIBIERE;;75;PARIS;75019;PARIS;153386000;153386009;2007-01-16;1943-04-28;2010-08-25;48.8771538, 2.3954278;48.8771538;2.3954278
750036717;750036691;M KARIM RACHIDI;;;401;;RUE;DES PYRENEES;;75;PARIS;75020;PARIS;146366100;146360023;2010-09-15;1943-06-30;2011-07-21;48.8738246, 2.3856779;48.8738246;2.3856779
750036832;750036824;PHIE DE LA PLACE MARTIN NADAUD;;;2;;PL;MARTIN NADAUD;;75;PARIS;75020;PARIS;146364106;144627940;2009-03-10;2008-12-05;2013-03-05;48.8651248, 2.3950499;48.8651248;2.3950499
750036584;750036576;SELARL PYRENEES 234;;;234;;RUE;DES PYRENEES;;75;PARIS;75020;PARIS;146368708;146368438;2012-10-08;1942-12-10;2012-10-19;48.8673397, 2.3967235;48.8673397;2.3967235
750036071;750036063;PHARMACIE GAMBETTA;;;2;;PL;GAMBETTA;;75;PARIS;75020;PARIS;147975075;147975076;2003-11-01;1943-06-30;2010-08-25;48.8652089, 2.3985356;48.8652089;2.3985356
750036923;750036915;PHARM MALJETTE TOPI;;;7;;CRS;DE VINCENNES;;75;PARIS;75020;PARIS;143730810;143731280;1997-12-26;1942-12-05;2009-07-16;48.8475174, 2.4023479;48.8475174;2.4023479
750035701;750035693;PHARMACIE AU GAGNE PETIT;;;6;;RUE;DE BELLEVILLE;;75;PARIS;75020;PARIS;146366742;146366970;2013-04-16;1942-12-07;2013-05-24;48.8759718, 2.4024224;48.8759718;2.4024224
750036402;750036394;PHARMACIE DE LA PORTE DES LILAS;;;168;;BOULEVARD;MORTIER;;75;PARIS;75020;PARIS;143646300;143647998;2006-04-01;1942-12-07;2009-02-09;48.8767142, 2.4072421;48.8767142;2.4072421
750036782;750036774;PHARMACIE WOLFF;;;61;;RUE;SAINT BLAISE;;75;PARIS;75020;PARIS;143670714;;2002-04-22;1942-12-05;2009-07-16;48.8573924, 2.4083014;48.8573924;2.4083014
750035917;750035891;PHARMACIE DE L ESTEREL;;;4;;BOULEVARD;DAVOUT;;75;PARIS;75020;PARIS;143724665;143724144;2002-11-21;1942-12-05;2009-07-16;48.8640546, 2.4086132;48.8640546;2.4086132
750036352;750036345;PHARMACIE MANDJEE MAZIDE;;;48;;BOULEVARD;MORTIER;;75;PARIS;75020;PARIS;140317718;140317703;1988-09-30;1943-05-21;2009-01-09;48.8674561, 2.4091998;48.8674561;2.4091998
750022220;750022212;PHARMACIE DU COURS DE VINCENNES;;;96;;CRS;DE VINCENNES;;75;PARIS;75012;PARIS;143435510;143456145;2007-07-01;1943-05-15;2007-10-10;48.8477827, 2.4062773;48.8477827;2.4062773
750022485;750022477;PHARMACIE DE LA GARE D AUSTERLITZ;;;55;;QU;D AUSTERLITZ;GARE D AUSTERLITZ;75;PARIS;75013;PARIS;145829029;145829028;2006-04-24;1984-02-20;2010-08-25;48.84096223, 2.36919346;48.84096223;2.36919346
750024622;750024614;PHIE DES SCIENCES ET DES ARTS;;;106;;BOULEVARD;DU MONTPARNASSE;;75;PARIS;75014;PARIS;143354488;142798439;2009-06-15;1943-01-20;2009-07-13;48.8451136, 2.3202116;48.8451136;2.3202116
750024457;750024440;PHARM CENTRALE DU MAINE;;;69;;AVENUE;DU MAINE;;75;PARIS;75014;PARIS;143208676;143200504;2006-08-01;1943-05-21;2009-07-10;48.8405744, 2.3214791;48.8405744;2.3214791
750024556;750024531;PHARM HOMEOPATHIQUE DU MAINE;;;193;;AVENUE;DU MAINE;;75;PARIS;75014;PARIS;145397272;145390855;1993-09-30;1942-11-08;2009-07-10;48.8301165, 2.3261956;48.8301165;2.3261956
750024317;750024291;PHARM CHARDAIRE;;;29;;AVENUE;DU GENERAL LECLERC;;75;PARIS;75014;PARIS;143212505;143212130;1990-05-14;1943-05-21;2009-07-10;48.83066175, 2.32964615469;48.83066175;2.32964615469007
